Place,ProductId,ProductName,UmId,UmName,Month,Year,Price
Istanbul,492,Tea (herbal) - Retail,102,Package,10,2018,6.7965
Istanbul,492,Tea (herbal) - Retail,102,Package,11,2018,6.8425
Istanbul,492,Tea (herbal) - Retail,102,Package,12,2018,6.9347
Istanbul,492,Tea (herbal) - Retail,102,Package,1,2019,5.1772
Istanbul,492,Tea (herbal) - Retail,102,Package,2,2019,5.1375
Istanbul,492,Tea (herbal) - Retail,102,Package,3,2019,5.1227
Istanbul,492,Tea (herbal) - Retail,102,Package,4,2019,5.0083
Istanbul,492,Tea (herbal) - Retail,102,Package,5,2019,4.9985
Istanbul,492,Tea (herbal) - Retail,102,Package,6,2019,5.2641
Istanbul,492,Tea (herbal) - Retail,102,Package,7,2019,5.2523
Istanbul,492,Tea (herbal) - Retail,102,Package,8,2019,5.3464
Istanbul,492,Tea (herbal) - Retail,102,Package,9,2019,5.5158
Istanbul,492,Tea (herbal) - Retail,102,Package,10,2019,5.5354
Istanbul,492,Tea (herbal) - Retail,102,Package,11,2019,5.5213
Istanbul,492,Tea (herbal) - Retail,102,Package,12,2019,5.4591
Istanbul,493,Water - Retail,100,Cubic meter,1,2017,5.435
Istanbul,493,Water - Retail,100,Cubic meter,2,2017,5.5587
Istanbul,493,Water - Retail,100,Cubic meter,3,2017,5.6053
Istanbul,493,Water - Retail,100,Cubic meter,4,2017,5.6548
Istanbul,493,Water - Retail,100,Cubic meter,5,2017,5.7261
Istanbul,493,Water - Retail,100,Cubic meter,6,2017,5.7427
Istanbul,493,Water - Retail,100,Cubic meter,7,2017,5.7318
Istanbul,493,Water - Retail,100,Cubic meter,8,2017,5.7399
Istanbul,493,Water - Retail,100,Cubic meter,9,2017,5.7675
Istanbul,493,Water - Retail,100,Cubic meter,10,2017,5.8032
Istanbul,493,Water - Retail,100,Cubic meter,11,2017,0.581
Istanbul,493,Water - Retail,100,Cubic meter,12,2017,5.9872
Istanbul,493,Water - Retail,100,Cubic meter,1,2018,5.6844
Istanbul,493,Water - Retail,100,Cubic meter,2,2018,5.7367
Istanbul,493,Water - Retail,100,Cubic meter,3,2018,5.7805
Istanbul,493,Water - Retail,100,Cubic meter,4,2018,5.8328
Istanbul,493,Water - Retail,100,Cubic meter,5,2018,5.9317
Istanbul,493,Water - Retail,100,Cubic meter,6,2018,6.0168
Istanbul,493,Water - Retail,100,Cubic meter,7,2018,6.1624
Istanbul,493,Water - Retail,100,Cubic meter,8,2018,6.1871
Istanbul,493,Water - Retail,100,Cubic meter,9,2018,6.3108
Istanbul,493,Water - Retail,100,Cubic meter,10,2018,6.6514
Istanbul,493,Water - Retail,100,Cubic meter,11,2018,6.7888
Istanbul,493,Water - Retail,100,Cubic meter,12,2018,6.7146
Istanbul,493,Water - Retail,100,Cubic meter,1,2019,5.9504
Istanbul,493,Water - Retail,100,Cubic meter,2,2019,6.0108
Istanbul,493,Water - Retail,100,Cubic meter,3,2019,6.0217
Istanbul,493,Water - Retail,100,Cubic meter,4,2019,6.074
Istanbul,493,Water - Retail,100,Cubic meter,5,2019,5.7409
Istanbul,493,Water - Retail,100,Cubic meter,6,2019,5.3415
Istanbul,493,Water - Retail,100,Cubic meter,7,2019,5.3415
Istanbul,493,Water - Retail,100,Cubic meter,8,2019,5.3415
Istanbul,493,Water - Retail,100,Cubic meter,9,2019,5.3415
Istanbul,493,Water - Retail,100,Cubic meter,10,2019,5.3415
Istanbul,493,Water - Retail,100,Cubic meter,11,2019,5.3415
Istanbul,493,Water - Retail,100,Cubic meter,12,2019,5.3415
Istanbul,502,Cocoa (powder) - Retail,5,KG,1,2017,42.4667
Istanbul,502,Cocoa (powder) - Retail,5,KG,2,2017,42.2284
Istanbul,502,Cocoa (powder) - Retail,5,KG,3,2017,42.2658
Istanbul,502,Cocoa (powder) - Retail,5,KG,4,2017,41.9964
Istanbul,502,Cocoa (powder) - Retail,5,KG,5,2017,44.5527
Istanbul,502,Cocoa (powder) - Retail,5,KG,6,2017,46.1716
Istanbul,502,Cocoa (powder) - Retail,5,KG,7,2017,47.2439
Istanbul,502,Cocoa (powder) - Retail,5,KG,8,2017,44.9329
Istanbul,502,Cocoa (powder) - Retail,5,KG,9,2017,46.418
Istanbul,502,Cocoa (powder) - Retail,5,KG,10,2017,45.7386
Istanbul,502,Cocoa (powder) - Retail,5,KG,11,2017,44.9799
Istanbul,502,Cocoa (powder) - Retail,5,KG,12,2017,45.3534
Istanbul,502,Cocoa (powder) - Retail,5,KG,1,2018,45.1553
Istanbul,502,Cocoa (powder) - Retail,5,KG,2,2018,44.8262
Istanbul,502,Cocoa (powder) - Retail,5,KG,3,2018,45.1012
Istanbul,502,Cocoa (powder) - Retail,5,KG,4,2018,44.16
Istanbul,502,Cocoa (powder) - Retail,5,KG,5,2018,45.0683
Istanbul,502,Cocoa (powder) - Retail,5,KG,6,2018,44.8097
Istanbul,502,Cocoa (powder) - Retail,5,KG,7,2018,45.6315
Istanbul,502,Cocoa (powder) - Retail,5,KG,8,2018,46.1481
Istanbul,502,Cocoa (powder) - Retail,5,KG,9,2018,46.5518
Istanbul,502,Cocoa (powder) - Retail,5,KG,10,2018,49.5658
Istanbul,502,Cocoa (powder) - Retail,5,KG,11,2018,53.7658
Istanbul,502,Cocoa (powder) - Retail,5,KG,12,2018,52.8648
Istanbul,502,Cocoa (powder) - Retail,5,KG,1,2019,47.5821
Istanbul,502,Cocoa (powder) - Retail,5,KG,2,2019,46.8972
Istanbul,502,Cocoa (powder) - Retail,5,KG,3,2019,47.5556
Istanbul,502,Cocoa (powder) - Retail,5,KG,4,2019,47.837
Istanbul,502,Cocoa (powder) - Retail,5,KG,5,2019,47.6955
Istanbul,502,Cocoa (powder) - Retail,5,KG,6,2019,49.1953
Istanbul,502,Cocoa (powder) - Retail,5,KG,7,2019,50.3362
Istanbul,502,Cocoa (powder) - Retail,5,KG,8,2019,50.1113
Istanbul,502,Cocoa (powder) - Retail,5,KG,9,2019,51.9505
Istanbul,502,Cocoa (powder) - Retail,5,KG,10,2019,54.8237
Istanbul,502,Cocoa (powder) - Retail,5,KG,11,2019,54.123
Istanbul,502,Cocoa (powder) - Retail,5,KG,12,2019,54.8022
Izmir,52,Rice - Retail,5,KG,1,2017,6.8621
Izmir,52,Rice - Retail,5,KG,2,2017,6.9848
Izmir,52,Rice - Retail,5,KG,3,2017,7.3413
Izmir,52,Rice - Retail,5,KG,4,2017,7.3891
Izmir,52,Rice - Retail,5,KG,5,2017,7.5318
Izmir,52,Rice - Retail,5,KG,6,2017,7.6532
Izmir,52,Rice - Retail,5,KG,7,2017,7.4492
Izmir,52,Rice - Retail,5,KG,8,2017,7.4437
Izmir,52,Rice - Retail,5,KG,9,2017,7.4288
Izmir,52,Rice - Retail,5,KG,10,2017,7.504
Izmir,52,Rice - Retail,5,KG,11,2017,8.083
Izmir,52,Rice - Retail,5,KG,12,2017,8.4292
Izmir,52,Rice - Retail,5,KG,1,2018,8.2019
Izmir,52,Rice - Retail,5,KG,2,2018,8.2484
Izmir,52,Rice - Retail,5,KG,3,2018,8.267
Izmir,52,Rice - Retail,5,KG,4,2018,8.3543
Izmir,52,Rice - Retail,5,KG,5,2018,8.4446
Izmir,52,Rice - Retail,5,KG,6,2018,8.5047
Izmir,52,Rice - Retail,5,KG,7,2018,8.9657
Izmir,52,Rice - Retail,5,KG,8,2018,9.3575
Izmir,52,Rice - Retail,5,KG,9,2018,9.7972
Izmir,52,Rice - Retail,5,KG,10,2018,9.925
Izmir,52,Rice - Retail,5,KG,11,2018,10.2031
Izmir,52,Rice - Retail,5,KG,12,2018,10.2796
Izmir,52,Rice - Retail,5,KG,1,2019,9.133
Izmir,52,Rice - Retail,5,KG,2,2019,9.4793
Izmir,52,Rice - Retail,5,KG,3,2019,9.5203
Izmir,52,Rice - Retail,5,KG,4,2019,9.7229
Izmir,52,Rice - Retail,5,KG,5,2019,10.0941
Izmir,52,Rice - Retail,5,KG,6,2019,10.2523
Izmir,52,Rice - Retail,5,KG,7,2019,10.3485
Izmir,52,Rice - Retail,5,KG,8,2019,10.3386
Izmir,52,Rice - Retail,5,KG,9,2019,10.4043
Izmir,52,Rice - Retail,5,KG,10,2019,10.1955
Izmir,52,Rice - Retail,5,KG,11,2019,10.2719
Izmir,52,Rice - Retail,5,KG,12,2019,10.2803
Izmir,58,Wheat flour - Retail,5,KG,1,2017,3.2957
Izmir,58,Wheat flour - Retail,5,KG,2,2017,3.2623
Izmir,58,Wheat flour - Retail,5,KG,3,2017,3.2281
Izmir,58,Wheat flour - Retail,5,KG,4,2017,3.3497
Izmir,58,Wheat flour - Retail,5,KG,5,2017,3.4072
Izmir,58,Wheat flour - Retail,5,KG,6,2017,3.3903
Izmir,58,Wheat flour - Retail,5,KG,7,2017,3.3402
Izmir,58,Wheat flour - Retail,5,KG,8,2017,3.442
Izmir,58,Wheat flour - Retail,5,KG,9,2017,3.4564
Izmir,58,Wheat flour - Retail,5,KG,10,2017,3.4694
Izmir,58,Wheat flour - Retail,5,KG,11,2017,3.4396
Izmir,58,Wheat flour - Retail,5,KG,12,2017,3.3669
Izmir,58,Wheat flour - Retail,5,KG,1,2018,3.3148
Izmir,58,Wheat flour - Retail,5,KG,2,2018,3.3415
Izmir,58,Wheat flour - Retail,5,KG,3,2018,3.3721
Izmir,58,Wheat flour - Retail,5,KG,4,2018,3.3628
Izmir,58,Wheat flour - Retail,5,KG,5,2018,3.2136
Izmir,58,Wheat flour - Retail,5,KG,6,2018,3.2721
Izmir,58,Wheat flour - Retail,5,KG,7,2018,3.2706
Izmir,58,Wheat flour - Retail,5,KG,8,2018,3.3573
Izmir,58,Wheat flour - Retail,5,KG,9,2018,3.7417
Izmir,58,Wheat flour - Retail,5,KG,10,2018,3.9674
Izmir,58,Wheat flour - Retail,5,KG,11,2018,4.4074
Izmir,58,Wheat flour - Retail,5,KG,12,2018,4.4403
Izmir,58,Wheat flour - Retail,5,KG,1,2019,3.8162
Izmir,58,Wheat flour - Retail,5,KG,2,2019,3.7942
Izmir,58,Wheat flour - Retail,5,KG,3,2019,3.9675
Izmir,58,Wheat flour - Retail,5,KG,4,2019,4.0411
Izmir,58,Wheat flour - Retail,5,KG,5,2019,3.8631
Izmir,58,Wheat flour - Retail,5,KG,6,2019,3.9158
Izmir,58,Wheat flour - Retail,5,KG,7,2019,3.9505
Izmir,58,Wheat flour - Retail,5,KG,8,2019,4.009
Izmir,58,Wheat flour - Retail,5,KG,9,2019,3.8803
Izmir,58,Wheat flour - Retail,5,KG,10,2019,3.8882
Izmir,58,Wheat flour - Retail,5,KG,11,2019,3.9942
Izmir,58,Wheat flour - Retail,5,KG,12,2019,4.2703
Izmir,66,Beans (white) - Retail,5,KG,1,2017,8.2088
Izmir,66,Beans (white) - Retail,5,KG,2,2017,8.7971
Izmir,66,Beans (white) - Retail,5,KG,3,2017,9.4844
Izmir,66,Beans (white) - Retail,5,KG,4,2017,9.5643
Izmir,66,Beans (white) - Retail,5,KG,5,2017,9.4873
Izmir,66,Beans (white) - Retail,5,KG,6,2017,9.849
Izmir,66,Beans (white) - Retail,5,KG,7,2017,9.6451
Izmir,66,Beans (white) - Retail,5,KG,8,2017,9.6759
Izmir,66,Beans (white) - Retail,5,KG,9,2017,9.6128
Izmir,66,Beans (white) - Retail,5,KG,10,2017,9.2291
Izmir,66,Beans (white) - Retail,5,KG,11,2017,9.5944
Izmir,66,Beans (white) - Retail,5,KG,12,2017,9.7561
Izmir,66,Beans (white) - Retail,5,KG,1,2018,9.39
Izmir,66,Beans (white) - Retail,5,KG,2,2018,9.2087
Izmir,66,Beans (white) - Retail,5,KG,3,2018,9.2633
Izmir,66,Beans (white) - Retail,5,KG,4,2018,9.2826
Izmir,66,Beans (white) - Retail,5,KG,5,2018,9.2579
Izmir,66,Beans (white) - Retail,5,KG,6,2018,9.2828
Izmir,66,Beans (white) - Retail,5,KG,7,2018,9.1848
Izmir,66,Beans (white) - Retail,5,KG,8,2018,9.0126
Izmir,66,Beans (white) - Retail,5,KG,9,2018,9.6173
Izmir,66,Beans (white) - Retail,5,KG,10,2018,10.7734
Izmir,66,Beans (white) - Retail,5,KG,11,2018,12.0742
Izmir,66,Beans (white) - Retail,5,KG,12,2018,12.3734
Izmir,66,Beans (white) - Retail,5,KG,1,2019,11.2793
Izmir,66,Beans (white) - Retail,5,KG,2,2019,11.5011
Izmir,66,Beans (white) - Retail,5,KG,3,2019,11.6231
Izmir,66,Beans (white) - Retail,5,KG,4,2019,11.5679
Izmir,66,Beans (white) - Retail,5,KG,5,2019,11.8869
Izmir,66,Beans (white) - Retail,5,KG,6,2019,12.8771
Izmir,66,Beans (white) - Retail,5,KG,7,2019,12.7941
Izmir,66,Beans (white) - Retail,5,KG,8,2019,12.9274
Izmir,66,Beans (white) - Retail,5,KG,9,2019,12.9815
Izmir,66,Beans (white) - Retail,5,KG,10,2019,12.5804
Izmir,66,Beans (white) - Retail,5,KG,11,2019,12.5649
Izmir,66,Beans (white) - Retail,5,KG,12,2019,13.0975
Izmir,83,Potatoes - Retail,5,KG,1,2017,1.5605
Izmir,83,Potatoes - Retail,5,KG,2,2017,1.6355
Izmir,83,Potatoes - Retail,5,KG,3,2017,1.5726
Izmir,83,Potatoes - Retail,5,KG,4,2017,2.1628
Izmir,83,Potatoes - Retail,5,KG,5,2017,2.0473
Izmir,83,Potatoes - Retail,5,KG,6,2017,1.5168
Izmir,83,Potatoes - Retail,5,KG,7,2017,1.2421
Izmir,83,Potatoes - Retail,5,KG,8,2017,1.3116
Izmir,83,Potatoes - Retail,5,KG,9,2017,1.412
Izmir,83,Potatoes - Retail,5,KG,10,2017,1.5008
Izmir,83,Potatoes - Retail,5,KG,11,2017,1.5872
Izmir,83,Potatoes - Retail,5,KG,12,2017,1.7164
Izmir,83,Potatoes - Retail,5,KG,1,2018,1.6814
Izmir,83,Potatoes - Retail,5,KG,2,2018,1.6384
Izmir,83,Potatoes - Retail,5,KG,3,2018,1.6864
Izmir,83,Potatoes - Retail,5,KG,4,2018,1.7247
Izmir,83,Potatoes - Retail,5,KG,5,2018,2.2167
Izmir,83,Potatoes - Retail,5,KG,6,2018,3.4777
Izmir,83,Potatoes - Retail,5,KG,7,2018,3.1532
Izmir,83,Potatoes - Retail,5,KG,8,2018,2.6969
Izmir,83,Potatoes - Retail,5,KG,9,2018,2.5559
Izmir,83,Potatoes - Retail,5,KG,10,2018,2.5502
Izmir,83,Potatoes - Retail,5,KG,11,2018,3.0905
Izmir,83,Potatoes - Retail,5,KG,12,2018,3.3361
Izmir,83,Potatoes - Retail,5,KG,1,2019,4.0532
Izmir,83,Potatoes - Retail,5,KG,2,2019,4.4026
Izmir,83,Potatoes - Retail,5,KG,3,2019,4.9925
Izmir,83,Potatoes - Retail,5,KG,4,2019,5.5475
Izmir,83,Potatoes - Retail,5,KG,5,2019,4.0976
Izmir,83,Potatoes - Retail,5,KG,6,2019,2.4047
Izmir,83,Potatoes - Retail,5,KG,7,2019,2.4201
Izmir,83,Potatoes - Retail,5,KG,8,2019,2.2526
Izmir,83,Potatoes - Retail,5,KG,9,2019,2.1642
Izmir,83,Potatoes - Retail,5,KG,10,2019,2.1724
Izmir,83,Potatoes - Retail,5,KG,11,2019,2.0861
Izmir,83,Potatoes - Retail,5,KG,12,2019,2.0924
Izmir,92,Eggs - Retail,33,Unit,1,2017,0.5583
Izmir,92,Eggs - Retail,33,Unit,2,2017,0.564
Izmir,92,Eggs - Retail,33,Unit,3,2017,0.5339
Izmir,92,Eggs - Retail,33,Unit,4,2017,0.4517
Izmir,92,Eggs - Retail,33,Unit,5,2017,0.4348
Izmir,92,Eggs - Retail,33,Unit,6,2017,0.4073
Izmir,92,Eggs - Retail,33,Unit,7,2017,0.3885
Izmir,92,Eggs - Retail,33,Unit,8,2017,0.4601
Izmir,92,Eggs - Retail,33,Unit,9,2017,0.4813
Izmir,92,Eggs - Retail,33,Unit,10,2017,0.4682
Izmir,92,Eggs - Retail,33,Unit,11,2017,0.5344
Izmir,92,Eggs - Retail,33,Unit,12,2017,0.5772
Izmir,92,Eggs - Retail,33,Unit,1,2018,0.548
Izmir,92,Eggs - Retail,33,Unit,2,2018,0.5292
Izmir,92,Eggs - Retail,33,Unit,3,2018,0.5504
Izmir,92,Eggs - Retail,33,Unit,4,2018,0.5278
Izmir,92,Eggs - Retail,33,Unit,5,2018,0.5508
Izmir,92,Eggs - Retail,33,Unit,6,2018,0.5807
Izmir,92,Eggs - Retail,33,Unit,7,2018,0.634
Izmir,92,Eggs - Retail,33,Unit,8,2018,0.8058
Izmir,92,Eggs - Retail,33,Unit,9,2018,0.821
Izmir,92,Eggs - Retail,33,Unit,10,2018,0.83
Izmir,92,Eggs - Retail,33,Unit,11,2018,0.7352
Izmir,92,Eggs - Retail,33,Unit,12,2018,0.7433
Izmir,92,Eggs - Retail,33,Unit,1,2019,0.7891
Izmir,92,Eggs - Retail,33,Unit,2,2019,0.7715
Izmir,92,Eggs - Retail,33,Unit,3,2019,0.6985
Izmir,92,Eggs - Retail,33,Unit,4,2019,0.6569
Izmir,92,Eggs - Retail,33,Unit,5,2019,0.6117
Izmir,92,Eggs - Retail,33,Unit,6,2019,0.532
Izmir,92,Eggs - Retail,33,Unit,7,2019,0.5452
Izmir,92,Eggs - Retail,33,Unit,8,2019,0.567
Izmir,92,Eggs - Retail,33,Unit,9,2019,0.5881
Izmir,92,Eggs - Retail,33,Unit,10,2019,0.5791
Izmir,92,Eggs - Retail,33,Unit,11,2019,0.6068
Izmir,92,Eggs - Retail,33,Unit,12,2019,0.6301
Izmir,94,Meat (chicken) - Retail,5,KG,1,2017,8.493
Izmir,94,Meat (chicken) - Retail,5,KG,2,2017,8.5171
Izmir,94,Meat (chicken) - Retail,5,KG,3,2017,8.6842
Izmir,94,Meat (chicken) - Retail,5,KG,4,2017,9.3913
Izmir,94,Meat (chicken) - Retail,5,KG,5,2017,9.5793
Izmir,94,Meat (chicken) - Retail,5,KG,6,2017,10.4138
Izmir,94,Meat (chicken) - Retail,5,KG,7,2017,10.4274
Izmir,94,Meat (chicken) - Retail,5,KG,8,2017,9.7391
Izmir,94,Meat (chicken) - Retail,5,KG,9,2017,8.6136
Izmir,94,Meat (chicken) - Retail,5,KG,10,2017,8.2383
Izmir,94,Meat (chicken) - Retail,5,KG,11,2017,8.3841
Izmir,94,Meat (chicken) - Retail,5,KG,12,2017,8.3723
Izmir,94,Meat (chicken) - Retail,5,KG,1,2018,8.542
Izmir,94,Meat (chicken) - Retail,5,KG,2,2018,8.7795
Izmir,94,Meat (chicken) - Retail,5,KG,3,2018,8.9696
Izmir,94,Meat (chicken) - Retail,5,KG,4,2018,9.2206
Izmir,94,Meat (chicken) - Retail,5,KG,5,2018,9.5997
Izmir,94,Meat (chicken) - Retail,5,KG,6,2018,10.3824
Izmir,94,Meat (chicken) - Retail,5,KG,7,2018,10.6352
Izmir,94,Meat (chicken) - Retail,5,KG,8,2018,10.4166
Izmir,94,Meat (chicken) - Retail,5,KG,9,2018,10.6868
Izmir,94,Meat (chicken) - Retail,5,KG,10,2018,11.3549
Izmir,94,Meat (chicken) - Retail,5,KG,11,2018,11.4586
Izmir,94,Meat (chicken) - Retail,5,KG,12,2018,11.3176
Izmir,94,Meat (chicken) - Retail,5,KG,1,2019,11.3443
Izmir,94,Meat (chicken) - Retail,5,KG,2,2019,11.3854
Izmir,94,Meat (chicken) - Retail,5,KG,3,2019,11.5994
Izmir,94,Meat (chicken) - Retail,5,KG,4,2019,12.7453
Izmir,94,Meat (chicken) - Retail,5,KG,5,2019,14.9089
Izmir,94,Meat (chicken) - Retail,5,KG,6,2019,15.5289
Izmir,94,Meat (chicken) - Retail,5,KG,7,2019,14.5877
Izmir,94,Meat (chicken) - Retail,5,KG,8,2019,12.4562
Izmir,94,Meat (chicken) - Retail,5,KG,9,2019,11.067
Izmir,94,Meat (chicken) - Retail,5,KG,10,2019,10.7491
Izmir,94,Meat (chicken) - Retail,5,KG,11,2019,11.1889
Izmir,94,Meat (chicken) - Retail,5,KG,12,2019,11.7723
Izmir,97,Sugar - Retail,5,KG,1,2017,4.1288
Izmir,97,Sugar - Retail,5,KG,2,2017,4.1414
Izmir,97,Sugar - Retail,5,KG,3,2017,4.1421
Izmir,97,Sugar - Retail,5,KG,4,2017,4.1239
Izmir,97,Sugar - Retail,5,KG,5,2017,4.0927
Izmir,97,Sugar - Retail,5,KG,6,2017,4.0385
Izmir,97,Sugar - Retail,5,KG,7,2017,4.1425
Izmir,97,Sugar - Retail,5,KG,8,2017,4.1838
Izmir,97,Sugar - Retail,5,KG,9,2017,4.158
Izmir,97,Sugar - Retail,5,KG,10,2017,4.2004
Izmir,97,Sugar - Retail,5,KG,11,2017,4.6351
Izmir,97,Sugar - Retail,5,KG,12,2017,4.1716
Izmir,97,Sugar - Retail,5,KG,1,2018,4.2107
Izmir,97,Sugar - Retail,5,KG,2,2018,4.1863
Izmir,97,Sugar - Retail,5,KG,3,2018,4.4122
Izmir,97,Sugar - Retail,5,KG,4,2018,4.4487
Izmir,97,Sugar - Retail,5,KG,5,2018,4.5553
Izmir,97,Sugar - Retail,5,KG,6,2018,4.6361
Izmir,97,Sugar - Retail,5,KG,7,2018,4.721
Izmir,97,Sugar - Retail,5,KG,8,2018,4.7271
Izmir,97,Sugar - Retail,5,KG,9,2018,4.7436
Izmir,97,Sugar - Retail,5,KG,10,2018,4.7448
Izmir,97,Sugar - Retail,5,KG,11,2018,4.7565
Izmir,97,Sugar - Retail,5,KG,12,2018,4.7168
Izmir,97,Sugar - Retail,5,KG,1,2019,4.5957
Izmir,97,Sugar - Retail,5,KG,2,2019,4.5509
Izmir,97,Sugar - Retail,5,KG,3,2019,4.5821
Izmir,97,Sugar - Retail,5,KG,4,2019,4.619
Izmir,97,Sugar - Retail,5,KG,5,2019,4.7333
Izmir,97,Sugar - Retail,5,KG,6,2019,4.7645
Izmir,97,Sugar - Retail,5,KG,7,2019,5.3185
Izmir,97,Sugar - Retail,5,KG,8,2019,5.388
Izmir,97,Sugar - Retail,5,KG,9,2019,5.4375
Izmir,97,Sugar - Retail,5,KG,10,2019,5.4353
Izmir,97,Sugar - Retail,5,KG,11,2019,5.4603
Izmir,97,Sugar - Retail,5,KG,12,2019,5.5038
Izmir,105,Garlic - Retail,5,KG,1,2017,17.0324
Izmir,105,Garlic - Retail,5,KG,2,2017,16.8827
Izmir,105,Garlic - Retail,5,KG,3,2017,17.5706
Izmir,105,Garlic - Retail,5,KG,4,2017,18.811
Izmir,105,Garlic - Retail,5,KG,5,2017,17.3233
Izmir,105,Garlic - Retail,5,KG,6,2017,15.4048
Izmir,105,Garlic - Retail,5,KG,7,2017,14.7435
Izmir,105,Garlic - Retail,5,KG,8,2017,14.1115
Izmir,105,Garlic - Retail,5,KG,9,2017,13.8801
Izmir,105,Garlic - Retail,5,KG,10,2017,13.9925
Izmir,105,Garlic - Retail,5,KG,11,2017,13.217
Izmir,105,Garlic - Retail,5,KG,12,2017,13.8029
Izmir,105,Garlic - Retail,5,KG,1,2018,13.9935
Izmir,105,Garlic - Retail,5,KG,2,2018,13.5099
Izmir,105,Garlic - Retail,5,KG,3,2018,13.4682
Izmir,105,Garlic - Retail,5,KG,4,2018,14.2481
Izmir,105,Garlic - Retail,5,KG,5,2018,13.9656
Izmir,105,Garlic - Retail,5,KG,6,2018,13.5918
Izmir,105,Garlic - Retail,5,KG,7,2018,13.7535
Izmir,105,Garlic - Retail,5,KG,8,2018,13.3193
Izmir,105,Garlic - Retail,5,KG,9,2018,14.228
Izmir,105,Garlic - Retail,5,KG,10,2018,15.2074
Izmir,105,Garlic - Retail,5,KG,11,2018,16.7031
Izmir,105,Garlic - Retail,5,KG,12,2018,18.9205
Izmir,105,Garlic - Retail,5,KG,1,2019,22.167
Izmir,105,Garlic - Retail,5,KG,2,2019,23.9763
Izmir,105,Garlic - Retail,5,KG,3,2019,24.8526
Izmir,105,Garlic - Retail,5,KG,4,2019,26.1213
Izmir,105,Garlic - Retail,5,KG,5,2019,19.6506
Izmir,105,Garlic - Retail,5,KG,6,2019,21.6816
Izmir,105,Garlic - Retail,5,KG,7,2019,22.4081
Izmir,105,Garlic - Retail,5,KG,8,2019,23.85
Izmir,105,Garlic - Retail,5,KG,9,2019,32.6749
Izmir,105,Garlic - Retail,5,KG,10,2019,38.6159
Izmir,105,Garlic - Retail,5,KG,11,2019,37.153
Izmir,105,Garlic - Retail,5,KG,12,2019,38.4497
Izmir,108,Lentils - Retail,5,KG,1,2017,8.3335
Izmir,108,Lentils - Retail,5,KG,2,2017,8.1971
Izmir,108,Lentils - Retail,5,KG,3,2017,8.606
Izmir,108,Lentils - Retail,5,KG,4,2017,8.5439
Izmir,108,Lentils - Retail,5,KG,5,2017,8.4122
Izmir,108,Lentils - Retail,5,KG,6,2017,8.5799
Izmir,108,Lentils - Retail,5,KG,7,2017,8.3221
Izmir,108,Lentils - Retail,5,KG,8,2017,8.0724
Izmir,108,Lentils - Retail,5,KG,9,2017,8.1342
Izmir,108,Lentils - Retail,5,KG,10,2017,7.896
Izmir,108,Lentils - Retail,5,KG,11,2017,7.5494
Izmir,108,Lentils - Retail,5,KG,12,2017,7.5663
Izmir,108,Lentils - Retail,5,KG,1,2018,7.191
Izmir,108,Lentils - Retail,5,KG,2,2018,6.9409
Izmir,108,Lentils - Retail,5,KG,3,2018,6.9779
Izmir,108,Lentils - Retail,5,KG,4,2018,6.783
Izmir,108,Lentils - Retail,5,KG,5,2018,6.7379
Izmir,108,Lentils - Retail,5,KG,6,2018,6.6399
Izmir,108,Lentils - Retail,5,KG,7,2018,6.7879
Izmir,108,Lentils - Retail,5,KG,8,2018,6.8339
Izmir,108,Lentils - Retail,5,KG,9,2018,6.9903
Izmir,108,Lentils - Retail,5,KG,10,2018,7.1999
Izmir,108,Lentils - Retail,5,KG,11,2018,7.2727
Izmir,108,Lentils - Retail,5,KG,12,2018,7.1596
Izmir,108,Lentils - Retail,5,KG,1,2019,6.4651
Izmir,108,Lentils - Retail,5,KG,2,2019,6.5669
Izmir,108,Lentils - Retail,5,KG,3,2019,6.5272
Izmir,108,Lentils - Retail,5,KG,4,2019,6.4988
Izmir,108,Lentils - Retail,5,KG,5,2019,6.5831
Izmir,108,Lentils - Retail,5,KG,6,2019,6.6692
Izmir,108,Lentils - Retail,5,KG,7,2019,6.8129
Izmir,108,Lentils - Retail,5,KG,8,2019,6.9296
Izmir,108,Lentils - Retail,5,KG,9,2019,7.1288
Izmir,108,Lentils - Retail,5,KG,10,2019,7.0764
Izmir,108,Lentils - Retail,5,KG,11,2019,7.036
Izmir,108,Lentils - Retail,5,KG,12,2019,7.5267
Izmir,112,Pasta - Retail,5,KG,1,2017,2.9633
Izmir,112,Pasta - Retail,5,KG,2,2017,3.0393
Izmir,112,Pasta - Retail,5,KG,3,2017,3.076
Izmir,112,Pasta - Retail,5,KG,4,2017,3.0524
Izmir,112,Pasta - Retail,5,KG,5,2017,3.0939
Izmir,112,Pasta - Retail,5,KG,6,2017,3.0047
Izmir,112,Pasta - Retail,5,KG,7,2017,3.0622
Izmir,112,Pasta - Retail,5,KG,8,2017,3.063
Izmir,112,Pasta - Retail,5,KG,9,2017,3.111
Izmir,112,Pasta - Retail,5,KG,10,2017,3.2035
Izmir,112,Pasta - Retail,5,KG,11,2017,3.2766
Izmir,112,Pasta - Retail,5,KG,12,2017,3.2045
Izmir,112,Pasta - Retail,5,KG,1,2018,3.0478
Izmir,112,Pasta - Retail,5,KG,2,2018,3.1421
Izmir,112,Pasta - Retail,5,KG,3,2018,3.263
Izmir,112,Pasta - Retail,5,KG,4,2018,3.239
Izmir,112,Pasta - Retail,5,KG,5,2018,3.2027
